Id_lichens,Espece_lichens,Id_arbre,Id_quadrat
3790699,Physcia adscendens/tenella,3790677,1586
3790700,Xanthoria parietina (L.) Th.Fr. [1860],3790677,1587
3790701,Candelaria concolor ,3790677,1588
3790702,Amandinea punctata/Lecidella elaeochroma,3790677,1589
3790703,Physconia grisea (Lam.) Poelt [1965],3790677,1590
3790704,Phaeophyscia orbicularis (Neck.) Moberg [1977],3790677,1591
3790705,Lecanora sp.,3790677,1592
3790706,autre lichen crustacé,3790677,1593
3790707,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790677,1594
3790708,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3790677,1595
3790709,autres Melanohalea,3790677,1596
3791421,Punctelia jeckeri,3791416,1597
3791422,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791416,1598
3791423,Physcia adscendens/tenella,3791416,1599
3791424,Amandinea punctata/Lecidella elaeochroma,3791416,1600
3791425,Xanthoria parietina (L.) Th.Fr. [1860],3791416,1601
3791426,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791416,1602
3791427,Lecanora sp.,3791416,1603
3791428,lichen crustacé à aspect poudreux,3791416,1604
3791429,Physconia grisea (Lam.) Poelt [1965],3791416,1605
3791430,Punctelia subrudecta,3791416,1606
3791431,Candelaria concolor ,3791416,1607
3791432,Physcia adscendens/tenella,3791417,1608
3791433,Punctelia subrudecta,3791417,1609
3791434,Physconia grisea (Lam.) Poelt [1965],3791417,1610
3791435,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791417,1611
3791436,autre lichen foliacé,3791417,1612
3791437,Parmotrema perlatum/reticulatum,3791417,1613
3791438,Amandinea punctata/Lecidella elaeochroma,3791417,1614
3791439,Punctelia jeckeri,3791417,1615
3791440,lichen crustacé à aspect poudreux,3791417,1616
3791441,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791417,1617
3791442,Xanthoria parietina (L.) Th.Fr. [1860],3791417,1618
3791443,Parmelia sulcata ,3791418,1619
3791444,Punctelia jeckeri,3791418,1620
3791445,Xanthoria parietina (L.) Th.Fr. [1860],3791418,1621
3791446,Physcia adscendens/tenella,3791418,1622
3791447,Physconia grisea (Lam.) Poelt [1965],3791418,1623
3791448,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791418,1624
3791449,Candelaria concolor ,3791418,1625
3791450,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791418,1626
3791451,autres Melanohalea,3791418,1627
3791452,Amandinea punctata/Lecidella elaeochroma,3791418,1628
3791453,autre lichen foliacé,3791418,1629
3791454,Lecanora sp.,3791418,1630
3791455,lichen crustacé à aspect poudreux,3791418,1631
3791460,Xanthoria parietina (L.) Th.Fr. [1860],3791456,1632
3791461,Physcia adscendens/tenella,3791456,1633
3791462,Lecanora sp.,3791456,1634
3791463,Candelaria concolor ,3791456,1635
3791464,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791456,1636
3791465,Amandinea punctata/Lecidella elaeochroma,3791456,1637
3791466,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791456,1638
3791467,autres Melanohalea,3791456,1639
3791468,Parmelia sulcata ,3791456,1640
3791469,autre lichen foliacé,3791456,1641
3791470,Amandinea punctata/Lecidella elaeochroma,3791457,1642
3791471,Lecanora sp.,3791457,1643
3791472,autre lichen foliacé,3791457,1644
3791473,Xanthoria parietina (L.) Th.Fr. [1860],3791457,1645
3791474,lichen crustacé à aspect poudreux,3791457,1646
3791475,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791457,1647
3791476,Xanthoria parietina (L.) Th.Fr. [1860],3791458,1648
3791477,Amandinea punctata/Lecidella elaeochroma,3791458,1649
3791478,Lecanora sp.,3791458,1650
3791479,lichen crustacé à aspect poudreux,3791458,1651
3791480,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791458,1652
3791481,Pertusaria pertusa ,3791458,1653
3791485,Xanthoria parietina (L.) Th.Fr. [1860],3791482,1654
3791486,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791482,1655
3791487,Lecanora sp.,3791482,1656
3791488,Candelariella sp.,3791482,1657
3791489,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791483,1658
3791490,Physcia adscendens/tenella,3791483,1659
3791491,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791483,1660
3791492,Xanthoria parietina (L.) Th.Fr. [1860],3791483,1661
3791493,Candelaria concolor ,3791483,1662
3791494,Xanthoria parietina (L.) Th.Fr. [1860],3791484,1663
3791495,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791484,1664
3791496,Amandinea punctata/Lecidella elaeochroma,3791484,1665
3791501,Amandinea punctata/Lecidella elaeochroma,3791498,1666
3791502,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791498,1667
3791503,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791498,1668
3791504,Candelaria concolor ,3791498,1669
3791505,Xanthoria parietina (L.) Th.Fr. [1860],3791498,1670
3791506,Physcia adscendens/tenella,3791498,1671
3791507,Amandinea punctata/Lecidella elaeochroma,3791499,1672
3791508,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791499,1673
3791509,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791499,1674
3791510,Lecanora sp.,3791499,1675
3791512,Physconia distorta ,3791499,1676
3791513,Xanthoria parietina (L.) Th.Fr. [1860],3791499,1677
3791514,Physcia adscendens/tenella,3791500,1678
3791515,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791500,1679
3791516,Amandinea punctata/Lecidella elaeochroma,3791500,1680
3791517,Physconia distorta ,3791500,1681
3791518,Xanthoria parietina (L.) Th.Fr. [1860],3791500,1682
3791523,Xanthoria parietina (L.) Th.Fr. [1860],3791520,1683
3791524,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791520,1684
3791525,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791520,1685
3791526,Amandinea punctata/Lecidella elaeochroma,3791520,1686
3791527,Physcia adscendens/tenella,3791520,1687
3791528,lichen crustacé à aspect poudreux,3791520,1688
3791529,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791521,1689
3791530,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791521,1690
3791531,Candelariella sp.,3791521,1691
3791532,Xanthoria parietina (L.) Th.Fr. [1860],3791522,1692
3791533,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791522,1693
3791534,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791522,1694
3791535,Physcia adscendens/tenella,3791522,1695
3791536,Pertusaria pertusa ,3791522,1696
3791537,Amandinea punctata/Lecidella elaeochroma,3791522,1697
3791545,Xanthoria parietina (L.) Th.Fr. [1860],3791542,1698
3791546,Physcia adscendens/tenella,3791542,1699
3791547,Lecanora sp.,3791542,1700
3791548,Candelaria concolor ,3791542,1701
3791549,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791542,1702
3791550,lichen crustacé à aspect poudreux,3791542,1703
3791551,Punctelia subrudecta,3791542,1704
3791552,Amandinea punctata/Lecidella elaeochroma,3791542,1705
3791553,Physconia grisea (Lam.) Poelt [1965],3791542,1706
3791554,Xanthoria parietina (L.) Th.Fr. [1860],3791543,1707
3791555,Physcia adscendens/tenella,3791543,1708
3791556,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791543,1709
3791557,Amandinea punctata/Lecidella elaeochroma,3791543,1710
3791558,Lecanora sp.,3791543,1711
3791559,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791543,1712
3791560,lichen crustacé à aspect poudreux,3791543,1713
3791561,Amandinea punctata/Lecidella elaeochroma,3791544,1714
3791562,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791544,1715
3791563,Xanthoria parietina (L.) Th.Fr. [1860],3791544,1716
3791564,lichen crustacé à aspect poudreux,3791544,1717
3791565,Lecanora sp.,3791544,1718
3791570,Xanthoria parietina (L.) Th.Fr. [1860],3791567,1719
3791571,Candelaria concolor ,3791567,1720
3791572,Physcia adscendens/tenella,3791567,1721
3791573,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791567,1722
3791574,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791567,1723
3791575,autre lichen crustacé,3791567,1724
3791576,Candelariella sp.,3791567,1725
3791577,Amandinea punctata/Lecidella elaeochroma,3791567,1726
3791578,Punctelia subrudecta,3791567,1727
3791579,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791568,1728
3791580,autre lichen crustacé,3791568,1729
3791581,Physcia adscendens/tenella,3791568,1730
3791582,Candelaria concolor ,3791568,1731
3791583,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791568,1732
3791584,Candelariella sp.,3791568,1733
3791585,Xanthoria parietina (L.) Th.Fr. [1860],3791568,1734
3791586,Physconia grisea (Lam.) Poelt [1965],3791568,1735
3791587,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791569,1736
3791588,Xanthoria parietina (L.) Th.Fr. [1860],3791569,1737
3791589,Candelaria concolor ,3791569,1738
3791590,Physcia adscendens/tenella,3791569,1739
3791591,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791569,1740
3791592,lichen crustacé à aspect poudreux,3791569,1741
3791596,Xanthoria parietina (L.) Th.Fr. [1860],3791593,1742
3791597,Physcia adscendens/tenella,3791593,1743
3791598,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791593,1744
3791599,Amandinea punctata/Lecidella elaeochroma,3791593,1745
3791600,Lecanora sp.,3791593,1746
3791601,lichen crustacé à aspect poudreux,3791593,1747
3791602,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791593,1748
3791603,Physcia adscendens/tenella,3791594,1749
3791604,Xanthoria parietina (L.) Th.Fr. [1860],3791594,1750
3791605,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791594,1751
3791606,Parmotrema perlatum/reticulatum,3791594,1752
3791607,Punctelia subrudecta,3791594,1753
3791608,Amandinea punctata/Lecidella elaeochroma,3791594,1754
3791609,Candelariella sp.,3791594,1755
3791610,Parmelia sulcata ,3791594,1756
3791611,Flavoparmelia caperata/soredians,3791594,1757
3791614,Lecanora sp.,3791594,1758
3791615,Punctelia jeckeri,3791594,1759
3791616,lichen crustacé à aspect poudreux,3791594,1760
3791617,Xanthoria parietina (L.) Th.Fr. [1860],3791595,1761
3791618,Candelaria concolor ,3791595,1762
3791619,Candelariella sp.,3791595,1763
3791620,Physcia adscendens/tenella,3791595,1764
3791621,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791595,1765
3791622,Punctelia subrudecta,3791595,1766
3791623,Amandinea punctata/Lecidella elaeochroma,3791595,1767
3791624,Lecanora sp.,3791595,1768
3791625,Hypogymnia physodes/tubulosa,3791595,1769
3791626,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791595,1770
3791627,Melanohalea exasperata ,3791595,1771
3791628,Flavoparmelia caperata/soredians,3791595,1772
3791629,Punctelia jeckeri,3791595,1773
3791630,Parmelia sulcata ,3791595,1774
3791631,autre lichen foliacé,3791595,1775
3791632,lichen crustacé à aspect poudreux,3791595,1776
3791633,lichen crustacé à aspect poudreux,3791595,1777
3791637,Xanthoria parietina (L.) Th.Fr. [1860],3791635,1778
3791638,Candelaria concolor ,3791635,1779
3791639,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791635,1780
3791640,Physcia adscendens/tenella,3791635,1781
3791641,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791635,1782
3791642,Candelariella sp.,3791635,1783
3791643,Amandinea punctata/Lecidella elaeochroma,3791635,1784
3791644,Punctelia subrudecta,3791635,1785
3791645,Flavoparmelia caperata/soredians,3791635,1786
3791646,Physconia grisea (Lam.) Poelt [1965],3791635,1787
3791647,Parmelia sulcata ,3791635,1788
3791648,Punctelia jeckeri,3791635,1789
3791649,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791634,1790
3791650,Xanthoria parietina (L.) Th.Fr. [1860],3791634,1791
3791651,Amandinea punctata/Lecidella elaeochroma,3791634,1792
3791652,Physcia adscendens/tenella,3791634,1793
3791653,Candelaria concolor ,3791634,1794
3791654,Lecanora sp.,3791634,1795
3791655,Candelariella sp.,3791634,1796
3791656,Ramalina farinacea (L.) Ach. [1810],3791634,1797
3791657,Flavoparmelia caperata/soredians,3791634,1798
3791658,Parmelia sulcata ,3791634,1799
3791659,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791634,1800
3791660,Physconia grisea (Lam.) Poelt [1965],3791634,1801
3791661,Xanthoria parietina (L.) Th.Fr. [1860],3791636,1802
3791662,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791636,1803
3791663,Physcia adscendens/tenella,3791636,1804
3791664,Physconia grisea (Lam.) Poelt [1965],3791636,1805
3791665,Amandinea punctata/Lecidella elaeochroma,3791636,1806
3791666,Candelaria concolor ,3791636,1807
3791667,Candelariella sp.,3791636,1808
3791668,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791636,1809
3791669,Lecanora sp.,3791636,1810
3791670,autres Melanohalea,3791636,1811
3791675,Amandinea punctata/Lecidella elaeochroma,3791672,1812
3791676,Xanthoria parietina (L.) Th.Fr. [1860],3791672,1813
3791677,Physcia adscendens/tenella,3791672,1814
3791678,autre lichen crustacé,3791672,1815
3791679,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791672,1816
3791680,Lecanora sp.,3791672,1817
3791681,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791673,1818
3791682,Xanthoria parietina (L.) Th.Fr. [1860],3791673,1819
3791683,autre lichen crustacé,3791673,1820
3791684,Candelariella sp.,3791673,1821
3791685,Candelaria concolor ,3791673,1822
3791686,Amandinea punctata/Lecidella elaeochroma,3791673,1823
3791687,Lecanora sp.,3791674,1824
3791688,Physcia adscendens/tenella,3791674,1825
3791689,Amandinea punctata/Lecidella elaeochroma,3791674,1826
3791690,Xanthoria parietina (L.) Th.Fr. [1860],3791674,1827
3791691,Candelaria concolor ,3791674,1828
3791692,Candelariella sp.,3791674,1829
3791693,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791674,1830
3791694,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791674,1831
3791695,lichen crustacé à aspect poudreux,3791674,1832
3791699,Amandinea punctata/Lecidella elaeochroma,3791696,1833
3791700,Lecanora sp.,3791696,1834
3791701,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791696,1835
3791702,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791696,1836
3791703,Physconia grisea (Lam.) Poelt [1965],3791696,1837
3791704,autre lichen crustacé,3791696,1838
3791705,Candelariella sp.,3791696,1839
3791706,Amandinea punctata/Lecidella elaeochroma,3791698,1840
3791707,Lecanora sp.,3791698,1841
3791708,Physconia grisea (Lam.) Poelt [1965],3791698,1842
3791709,Xanthoria parietina (L.) Th.Fr. [1860],3791697,1843
3791710,Amandinea punctata/Lecidella elaeochroma,3791697,1844
3791711,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791697,1845
3791712,Physcia adscendens/tenella,3791697,1846
3791713,Lecanora sp.,3791697,1847
3791714,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791697,1848
3791715,Candelariella sp.,3791697,1849
3791722,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791719,1850
3791723,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791719,1851
3791724,Candelaria concolor ,3791719,1852
3791725,Amandinea punctata/Lecidella elaeochroma,3791719,1853
3791726,autre lichen crustacé,3791719,1854
3791727,Physconia grisea (Lam.) Poelt [1965],3791719,1855
3791728,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791720,1856
3791729,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791720,1857
3791730,Amandinea punctata/Lecidella elaeochroma,3791720,1858
3791731,Xanthoria parietina (L.) Th.Fr. [1860],3791720,1859
3791732,Physcia adscendens/tenella,3791720,1860
3791733,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791721,1861
3791734,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791721,1862
3791735,Amandinea punctata/Lecidella elaeochroma,3791721,1863
3791736,Physconia grisea (Lam.) Poelt [1965],3791721,1864
3791737,Xanthoria parietina (L.) Th.Fr. [1860],3791721,1865
3791738,autre lichen crustacé,3791721,1866
3791739,Candelariella sp.,3791721,1867
3791743,autre lichen foliacé,3791740,1868
3791744,autre lichen foliacé,3791740,1869
3791745,autre lichen crustacé,3791740,1870
3791746,Candelariella sp.,3791740,1871
3791747,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791740,1872
3791748,autre lichen foliacé,3791741,1873
3791749,autre lichen crustacé,3791741,1874
3791750,Amandinea punctata/Lecidella elaeochroma,3791741,1875
3791751,Amandinea punctata/Lecidella elaeochroma,3791742,1876
3791752,autre lichen crustacé,3791742,1877
3791756,Amandinea punctata/Lecidella elaeochroma,3791753,1878
3791757,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791753,1879
3791758,Xanthoria parietina (L.) Th.Fr. [1860],3791753,1880
3791759,Physcia adscendens/tenella,3791753,1881
3791760,lichen crustacé à aspect poudreux,3791753,1882
3791761,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791753,1883
3791762,Ramalina farinacea (L.) Ach. [1810],3791753,1884
3791763,Physconia grisea (Lam.) Poelt [1965],3791753,1885
3791764,Xanthoria parietina (L.) Th.Fr. [1860],3791754,1886
3791765,Physcia adscendens/tenella,3791754,1887
3791766,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791754,1888
3791767,Amandinea punctata/Lecidella elaeochroma,3791754,1889
3791768,Flavoparmelia caperata/soredians,3791754,1890
3791769,Physcia adscendens/tenella,3791754,1891
3791770,Lecanora sp.,3791754,1892
3791771,autre lichen crustacé,3791754,1893
3791772,lichen crustacé à aspect poudreux,3791754,1894
3791773,Candelariella sp.,3791754,1895
3791774,Physcia adscendens/tenella,3791755,1896
3791775,Xanthoria parietina (L.) Th.Fr. [1860],3791755,1897
3791776,Flavoparmelia caperata/soredians,3791755,1898
3791777,Amandinea punctata/Lecidella elaeochroma,3791755,1899
3791778,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791755,1900
3791779,Evernia prunastri (L.) Ach. [1810],3791755,1901
3791780,Physconia grisea (Lam.) Poelt [1965],3791755,1902
3791781,autres Melanohalea,3791755,1903
3791782,Candelariella sp.,3791755,1904
3791783,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791755,1905
3791784,Candelaria concolor ,3791755,1906
3791785,Punctelia sp.,3791755,1907
3791789,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791786,1908
3791790,Xanthoria parietina (L.) Th.Fr. [1860],3791786,1909
3791791,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791786,1910
3791792,Physcia adscendens/tenella,3791786,1911
3791793,Candelariella sp.,3791786,1912
3791794,Amandinea punctata/Lecidella elaeochroma,3791787,1913
3791795,Xanthoria parietina (L.) Th.Fr. [1860],3791787,1914
3791796,Candelariella sp.,3791787,1915
3791797,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791787,1916
3791798,Lecanora sp.,3791787,1917
3791799,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791787,1918
3791800,Physcia adscendens/tenella,3791787,1919
3791801,Xanthoria parietina (L.) Th.Fr. [1860],3791788,1920
3791802,Lecanora sp.,3791788,1921
3791803,Amandinea punctata/Lecidella elaeochroma,3791788,1922
3791804,Physcia adscendens/tenella,3791788,1923
3791805,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3791788,1924
3791806,Physconia grisea (Lam.) Poelt [1965],3791788,1925
3791807,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791788,1926
3791808,Candelariella sp.,3791788,1927
3791809,lichen crustacé à aspect poudreux,3791788,1928
3791821,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791818,1929
3791822,Parmelia sulcata ,3791818,1930
3791823,Xanthoria parietina (L.) Th.Fr. [1860],3791818,1931
3791824,autre lichen foliacé,3791818,1932
3791825,Physcia aipolia/stellaris,3791818,1933
3791826,Physconia distorta ,3791818,1934
3791827,Lecanora sp.,3791818,1935
3791828,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791819,1936
3791829,Parmelia sulcata ,3791819,1937
3791830,Xanthoria parietina (L.) Th.Fr. [1860],3791819,1938
3791831,autre lichen foliacé,3791819,1939
3791832,Physcia aipolia/stellaris,3791819,1940
3791833,Physconia distorta ,3791819,1941
3791834,Candelaria concolor ,3791819,1942
3791835,autre lichen foliacé,3791819,1943
3791836,Physconia grisea (Lam.) Poelt [1965],3791819,1944
3791837,Evernia prunastri (L.) Ach. [1810],3791819,1945
3791838,Physcia adscendens/tenella,3791819,1946
3791839,Phaeophyscia orbicularis (Neck.) Moberg [1977],3791820,1947
3791840,Xanthoria parietina (L.) Th.Fr. [1860],3791820,1948
3791841,autre lichen foliacé,3791820,1949
3791842,Physcia aipolia/stellaris,3791820,1950
3791843,Lecanora sp.,3791820,1951
3791844,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3791820,1952
3791845,Amandinea punctata/Lecidella elaeochroma,3791820,1953
3795535,Flavoparmelia caperata/soredians,3795528,1954
3795536,Evernia prunastri (L.) Ach. [1810],3795528,1955
3795537,Parmelia sulcata ,3795528,1956
3795538,Xanthoria parietina (L.) Th.Fr. [1860],3795528,1957
3795539,Physcia adscendens/tenella,3795528,1958
3795540,Physcia aipolia/stellaris,3795528,1959
3795541,Lecanora sp.,3795528,1960
3795542,Amandinea punctata/Lecidella elaeochroma,3795528,1961
3795543,Hypogymnia physodes/tubulosa,3795528,1962
3795544,Melanelixia glabratula/subaurifera,3795528,1963
3795545,autres Melanohalea,3795528,1964
3795546,Flavoparmelia caperata/soredians,3795529,1965
3795547,Parmelia sulcata ,3795529,1966
3795548,Xanthoria parietina (L.) Th.Fr. [1860],3795529,1967
3795549,Physcia adscendens/tenella,3795529,1968
3795550,Physcia aipolia/stellaris,3795529,1969
3795551,Amandinea punctata/Lecidella elaeochroma,3795529,1970
3795552,Melanelixia glabratula/subaurifera,3795529,1971
3795553,autre lichen foliacé,3795529,1972
3795554,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3795529,1973
3795555,Physconia grisea (Lam.) Poelt [1965],3795529,1974
3795556,Phaeophyscia orbicularis (Neck.) Moberg [1977],3795529,1975
3795557,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3795529,1976
3795558,Flavoparmelia caperata/soredians,3795530,1977
3795559,Evernia prunastri (L.) Ach. [1810],3795530,1978
3795560,Parmelia sulcata ,3795530,1979
3795561,Physcia adscendens/tenella,3795530,1980
3795562,Physcia aipolia/stellaris,3795530,1981
3795563,Lecanora sp.,3795530,1982
3795564,Amandinea punctata/Lecidella elaeochroma,3795530,1983
3795565,Hypogymnia physodes/tubulosa,3795530,1984
3795566,Melanelixia glabratula/subaurifera,3795530,1985
3795567,autre lichen foliacé,3795530,1986
3795568,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3795530,1987
3795569,Physconia grisea (Lam.) Poelt [1965],3795530,1988
3795570,Phaeophyscia orbicularis (Neck.) Moberg [1977],3795530,1989
3795571,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3795530,1990
3795572,Xanthoria parietina (L.) Th.Fr. [1860],3795530,1991
3795934,Phaeophyscia orbicularis (Neck.) Moberg [1977],3795932,1992
3795935,Xanthoria parietina (L.) Th.Fr. [1860],3795932,1993
3795936,Candelaria concolor ,3795932,1994
3795937,Physcia adscendens/tenella,3795932,1995
3795938,Physcia aipolia/stellaris,3795932,1996
3795939,Lecanora sp.,3795932,1997
3795940,Parmelia sulcata ,3795932,1998
3795941,Amandinea punctata/Lecidella elaeochroma,3795932,1999
3795942,autre lichen foliacé,3795932,2000
3795943,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3795932,2001
3795944,Physconia distorta ,3795932,2002
3795946,Phaeophyscia orbicularis (Neck.) Moberg [1977],3795933,2003
3795947,Xanthoria parietina (L.) Th.Fr. [1860],3795933,2004
3795948,Candelaria concolor ,3795933,2005
3795949,Physcia adscendens/tenella,3795933,2006
3795950,Lecanora sp.,3795933,2007
3795951,Parmelia sulcata ,3795933,2008
3795952,Amandinea punctata/Lecidella elaeochroma,3795933,2009
3795953,autre lichen foliacé,3795933,2010
3795954,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3795933,2011
3795955,Physconia distorta ,3795933,2012
3795956,Physconia grisea (Lam.) Poelt [1965],3795933,2013
3796674,Amandinea punctata/Lecidella elaeochroma,3796671,2014
3796675,Candelaria concolor ,3796671,2015
3796676,Physcia adscendens/tenella,3796671,2016
3796677,Phaeophyscia orbicularis (Neck.) Moberg [1977],3796671,2017
3796678,Melanelixia glabratula/subaurifera,3796671,2018
3796679,Lecanora sp.,3796671,2019
3796680,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3796671,2020
3796681,Xanthoria parietina (L.) Th.Fr. [1860],3796671,2021
3796682,Flavoparmelia caperata/soredians,3796671,2022
3796683,Amandinea punctata/Lecidella elaeochroma,3796672,2023
3796684,Candelaria concolor ,3796672,2024
3796685,Physcia adscendens/tenella,3796672,2025
3796686,Phaeophyscia orbicularis (Neck.) Moberg [1977],3796672,2026
3796687,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3796672,2027
3796688,Xanthoria parietina (L.) Th.Fr. [1860],3796672,2028
3796689,Amandinea punctata/Lecidella elaeochroma,3796673,2029
3796690,Candelaria concolor ,3796673,2030
3796691,Physcia adscendens/tenella,3796673,2031
3796692,Phaeophyscia orbicularis (Neck.) Moberg [1977],3796673,2032
3796693,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3796673,2033
3796694,Xanthoria parietina (L.) Th.Fr. [1860],3796673,2034
3796695,Flavoparmelia caperata/soredians,3796673,2035
3798044,Physcia adscendens/tenella,3798041,2036
3798045,Xanthoria parietina (L.) Th.Fr. [1860],3798041,2037
3798046,Candelaria concolor ,3798041,2038
3798047,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3798041,2039
3798048,Physcia adscendens/tenella,3798042,2040
3798049,Xanthoria parietina (L.) Th.Fr. [1860],3798042,2041
3798050,Candelaria concolor ,3798042,2042
3798051,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3798042,2043
3798052,Amandinea punctata/Lecidella elaeochroma,3798042,2044
3798053,Melanohalea exasperata ,3798042,2045
3798054,autre lichen foliacé,3798042,2046
3798055,Physcia adscendens/tenella,3798043,2047
3798056,Xanthoria parietina (L.) Th.Fr. [1860],3798043,2048
3798057,Candelaria concolor ,3798043,2049
3798058,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],3798043,2050
3798059,Melanohalea exasperata ,3798043,2051
3798060,Phaeophyscia orbicularis (Neck.) Moberg [1977],3798043,2052
3798061,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],3798043,2053
3798062,Flavoparmelia caperata/soredians,3798043,2054
