Id_quadrat,Id_lichens,Id_arbre,Location_lichens_sur_arbre,Date_Observation
247,3652400,3652385,"['n1', 'o1', 'e3', 'e4', '']",2019/08/05
248,3652401,3652385,"['s1', 's2', 'o2', 's3', 's4', 's5', 'e5', '']",2019/08/05
249,3652402,3652385,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2019/08/05
250,3652403,3652385,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'n3', 's3', 'n4', 'n5', '']",2019/08/05
251,3652404,3652385,"['n1', 's1', 'n2', 'e2', 'n3', 's3', 'o3', 's4', 'o4', 'o5', '']",2019/08/05
252,3652405,3652385,"['e3', '']",2019/08/05
253,3652406,3652385,"['s2', 'e2', 'n3', 's3', 'e5', '']",2019/08/05
254,3652407,3652385,"['o3', 'o4', '']",2019/08/05
255,3652408,3652385,"['e1', 'n4', 'n5', '']",2019/08/05
256,3652409,3652385,"['n3', 'n4', 'n5', 's5', '']",2019/08/05
257,3652410,0,"['s1', '']",2019/08/05
258,3652411,0,"['e1', 'o1', 'e2', 'o2', 'e3', 'o3', 'e4', 'o4', 'e5', 'o5', '']",2019/08/05
259,3652412,0,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2019/08/05
260,3652413,0,"['s2', '']",2019/08/05
261,3652414,0,"['o2', 'e4', '']",2019/08/05
262,3652415,0,"['n1', 's1', 'e1', 'o1', 'o2', 's3', 's4', 's5', '']",2019/08/05
263,3652416,0,"['o3', '']",2019/08/05
264,3652417,0,"['n3', 's3', 'o4', 'n5', '']",2019/08/05
265,3652418,0,"['n1', 'e1', 'o1', 'n2', 'e2', 'o2', 'e3', 'e4', 'e5', '']",2019/08/05
266,3652419,0,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2019/08/05
267,3652420,0,"['o2', '']",2019/08/05
268,3652421,0,"['n1', 'e5', '']",2019/08/05
269,3652422,0,"['n1', 's2', 's3', 'n5', '']",2019/08/05
270,3652423,0,"['o2', 'n3', 'o4', '']",2019/08/05
271,3652626,3652625,"['n1', 'e1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'e3', 'n4', 's4', 'n5', 's5', 'o5', '']",2020/01/15
272,3652627,3652625,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2020/01/15
273,3652628,3652625,"['s2', 'e2', 'n4', 'n5', '']",2020/01/15
274,3652629,3652625,"['s1', 's2', 'o3', 's4', '']",2020/01/15
275,3652630,3652625,"['n2', 's2', 'n3', 's4', '']",2020/01/15
276,3652631,3652625,"['n5', 's5', '']",2020/01/15
277,3652632,3652625,"['n5', '']",2020/01/15
278,3653485,3653484,"['n1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2020/01/22
279,3653486,3653484,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2020/01/22
280,3653487,3653484,"['e3', 'e4', 'e5', '']",2020/01/22
281,3653488,3653484,"['s1', 'o3', 'o4', '']",2020/01/22
282,3653489,3653484,"['s1', 's2', 's3', 's4', 's5', '']",2020/01/22
283,3653490,3653484,"['n4', '']",2020/01/22
284,3653498,0,"['e1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 'e4', 'e5', '']",2020/01/22
285,3653499,0,"['e1', 's2', 'e2', 'o2', 'e3', 'o3', 's4', 'e4', 's5', 'e5', 'o5', '']",2020/01/22
286,3653500,0,"['s1', 's2', 'o2', 's3', 'o4', 'o5', '']",2020/01/22
287,3653501,0,"['n2', 'n3', 'n4', '']",2020/01/22
288,3653502,0,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 's3', 'o3', 'n4', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2020/01/22
289,3653503,0,"['s1', 'e3', 'o4', '']",2020/01/22
290,3653504,0,"['s1', 'o1', 's2', 's3', 's4', 'o4', 'o5', '']",2020/01/22
291,3653505,0,"['s4', 's5', '']",2020/01/22
292,3653506,0,"['e1', '']",2020/01/22
293,3653507,0,"['o1', 'o4', '']",2020/01/22
294,3653510,0,"['o1', '']",2020/01/22
295,3653511,0,"['o1', 'o2', 'o3', 'o4', 'o5', '']",2020/01/22
296,3653512,0,"['s1', 'o1', '']",2020/01/22
297,3653771,3653770,"['o1', 's2', 'o2', 's3', 'e3', 'o3', 's4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2020/01/29
298,3653772,3653770,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 's5', 'o5', '']",2020/01/29
299,3653773,3653770,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2020/01/29
300,3653774,3653770,"['n1', 's1', 'n2', 's2', 's3', 'n4', 's4', 'o4', '']",2020/01/29
301,3653775,3653770,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'n3', 's3', 's4', 'n5', 's5', '']",2020/01/29
302,3653777,0,"['n1', 'e4', 'o4', 's5', '']",2020/01/29
303,3653778,0,"['s1', 'o1', 'o2', 'o3', 's4', 'o4', 's5', 'o5', '']",2020/01/29
304,3653779,0,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2020/01/29
305,3653780,0,"['n1', 's1', 'n2', 's2', 'n3', 's3', 'o3', 'n4', 'n5', '']",2020/01/29
306,3653781,0,"['n1', 's1', 'n2', 's2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', 'o5', '']",2020/01/29
307,3653782,0,"['e1', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 'n4', 'e4', 'o4', 'o5', '']",2020/01/29
308,3653783,0,"['n3', 'n5', '']",2020/01/29
309,3653784,0,"['n1', 'n2', '']",2020/01/29
310,3653785,0,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 's3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2020/01/29
311,3653786,0,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'o3', 'n4', 's4', 'o4', 'n5', 's5', '']",2020/01/29
312,3653787,0,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2020/01/29
313,3653788,0,"['n1', 's1', 'o1', 'n2', 's2', 'o2', 'n3', 's3', 'n4', 's4', 'n5', 's5', 'o5', '']",2020/01/29
314,3653789,0,"['n1', 's1', 'e1', 'n2', 's2', 'n3', 's3', 'e3', 'n4', 's4', 'n5', 's5', 'e5', 'o5', '']",2020/01/29
315,3653790,0,"['s1', 'n2', 's2', 's3', 'n4', 's4', 'n5', 's5', 'e5', '']",2020/01/29
316,3653791,0,"['n1', 'n2', 'n4', 'n5', '']",2020/01/29
317,3653792,0,"['n4', '']",2020/01/29
318,3653793,0,"['e2', '']",2020/01/29
319,3653799,3653797,"['n1', 's1', 'o1', 'o2', '']",2020/02/07
320,3653800,3653797,"['n2', 'n3', 'n4', '']",2020/02/07
321,3653801,3653797,"['n1', 'n2', 'n4', '']",2020/02/07
322,3653802,3653797,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/07
323,3653803,3653797,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/07
324,3653804,0,"['n3', '']",2020/02/07
325,3653805,0,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/07
326,3653806,0,"['n3', 'n4', '']",2020/02/07
327,3653807,0,"['n1', 's2', '']",2020/02/07
328,3653808,0,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/07
329,3653809,0,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/07
330,3653812,3653811,"['n1', 'o1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/11
331,3653813,3653811,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 'n4', 'o4', 'n5', 's5', '']",2020/02/11
332,3653814,3653811,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/11
333,3653815,3653811,"['n2', 'n3', 'n4', 'n5', '']",2020/02/11
334,3653816,3653811,"['n1', 'e2', 'n3', 'n4', 'e4', '']",2020/02/11
335,3653817,3653811,"['s1', 's2', '']",2020/02/11
336,3653818,3653811,"['n5', '']",2020/02/11
337,3653819,3653811,"['n3', 'n4', '']",2020/02/11
338,3653820,0,"['n1', 'e2', '']",2020/02/11
339,3653821,0,"['o1', 'o3', 'o4', '']",2020/02/11
340,3653822,0,"['s1', 'n3', '']",2020/02/11
341,3653823,0,"['s1', 'n2', 's2', 'e2', 'n3', '']",2020/02/11
342,3653824,0,"['o5', '']",2020/02/11
343,3653825,0,"['e3', '']",2020/02/11
344,3653826,0,"['n1', 's1', 'e1', 'o1', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2020/02/11
345,3653827,0,"['o2', 'o3', '']",2020/02/11
346,3653828,0,"['o2', '']",2020/02/11
347,3653829,0,"['n2', 'e2', 'n4', 'o4', '']",2020/02/11
348,3653830,0,"['n2', 'n3', 's3', 'n4', 's4', '']",2020/02/11
349,3653831,0,"['n2', 'n3', 'n4', 'n5', '']",2020/02/11
350,3653832,0,"['n4', 's4', 's5', '']",2020/02/11
351,3653954,3653951,"['n1', '']",2020/02/13
352,3653957,3653951,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/02/13
353,3653958,3653951,"['n2', '']",2020/02/13
354,3653959,3653951,"['n1', 'n3', 'n5', '']",2020/02/13
355,3653960,3653951,"['n5', '']",2020/02/13
356,3654178,3654173,"['n2', '']",2020/02/18
357,3654188,3654171,"['o1', 'o2', 'o4', '']",2020/02/18
358,3654189,3654171,"['o2', 'o3', 'o4', 'o5', '']",2020/02/18
359,3654200,3654174,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2020/02/18
360,3654202,3654174,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2020/02/18
361,3654203,3654174,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2020/02/18
362,3654209,3654174,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2020/02/18
363,3654210,3654171,"['o4', '']",2020/02/18
364,3655426,3655424,"['n1', 's1', 'o1', 's2', 'o2', 'n3', 'n4', 's4', 'n5', 's5', '']",2020/02/20
365,3655427,3655424,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/02/20
366,3655428,3655424,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/02/20
367,3655429,3655424,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/02/20
368,3655430,3655424,"['s1', 'e1', 'o1', 'n3', 'e4', 'o4', 'e5', '']",2020/02/20
369,3655431,3655424,"['e1', 's2', 'o2', 'e4', 'o4', 'e5', '']",2020/02/20
370,3655432,3655424,"['n1', 'o1', 'n2', 'e2', 'e3', 'o3', 'e4', 'e5', '']",2020/02/20
371,3655433,3655424,"['n1', 's2', 'e2', 'e3', 'e4', 's5', '']",2020/02/20
372,3655434,3655424,"['e2', 'o3', '']",2020/02/20
373,3655435,3655424,"['e3', 'o3', 'e5', '']",2020/02/20
374,3655436,3655424,"['s1', 's2', 's3', 's4', 's5', 'e4', 'o4', 'e5', 'o5', '']",2020/02/20
375,3655437,3655424,"['n1', 'e4', '']",2020/02/20
376,3655438,3655424,"['n1', 'o1', 'o2', 'o3', 'o5', '']",2020/02/20
377,3655439,3655424,"['o3', 'o4', '']",2020/02/20
378,3655440,3655424,"['n4', '']",2020/02/20
379,3655441,3655424,"['n5', '']",2020/02/20
380,3655444,3655442,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'e2', 'o2', 'e4', 'o5', '']",2020/02/26
381,3655445,3655442,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/02/26
382,3655446,3655442,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/02/26
383,3655447,3655442,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 'e3', '']",2020/02/26
384,3655448,3655442,"['n1', 'e1', 'n2', 'e3', 'e5', '']",2020/02/26
385,3655449,3655442,"['o1', 'e2', 'o2', 'e3', '']",2020/02/26
386,3655450,3655442,"['s1', 'e1', 's2', 'n3', 's3', 'e4', 'o4', 's5', 'o5', '']",2020/02/26
387,3655451,3655442,"['e2', '']",2020/02/26
388,3655452,3655442,"['e1', 'e3', 'o3', 'e5', 'o5', '']",2020/02/26
389,3655453,3655442,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e3', 'e4', '']",2020/02/26
390,3655454,3655442,"['e1', 'e2', 'e3', 'e4', 'e5', 'o3', '']",2020/02/26
391,3655455,3655442,"['n1', 'e4', '']",2020/02/26
392,3655456,3655442,"['n1', 'o1', 'o4', 'o5', '']",2020/02/26
393,3655457,3655442,"['o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e4', 'e5', '']",2020/02/26
394,3655458,3655442,"['n4', '']",2020/02/26
395,3655459,3655442,"['e5', '']",2020/02/26
396,3655460,3655442,"['e1', '']",2020/02/26
397,3655461,3655443,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's4', 'e5', '']",2020/02/26
398,3655462,3655443,"['s1', 's3', 's4', 's5', 'e5', '']",2020/02/26
399,3655463,3655443,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 'e1', 's2', 's3', 's4', 'e4', 'e5', '']",2020/02/26
400,3655464,3655443,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e3', 'e4', '']",2020/02/26
401,3655465,3655443,"['n1', 's2', 'n4', 's4', 'e5', '']",2020/02/26
402,3655466,3655443,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'e1', 's2', 'e3', 's4', 's5', '']",2020/02/26
403,3655467,3655443,"['e1', 'n4', 'e4', '']",2020/02/26
404,3655468,3655443,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 's3', 'e4', 's5', 'e5', '']",2020/02/26
405,3655469,3655443,"['s1', 's2', 's3', 's4', 's5', 'n1', 'e1', 'o1', 'e2', 'o2', 'n4', 'e4', 'o4', 'o5', '']",2020/02/26
406,3656217,3656214,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's3', '']",2020/03/03
407,3656218,3656214,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e5', '']",2020/03/03
408,3656219,3656214,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n4', 's5', '']",2020/03/03
409,3656220,3656214,"['n1', 'n2', '']",2020/03/03
410,3656221,3656214,"['o1', 'n2', 'n3', 'n4', 'o4', 'n5', '']",2020/03/03
411,3656222,3656214,"['n2', '']",2020/03/03
412,3656223,3656214,"['n2', 'o2', 'n3', 'o4', 'o5', '']",2020/03/03
413,3656224,3656214,"['o1', 'n3', 'o3', 'n5', '']",2020/03/03
414,3656225,3656214,"['n4', '']",2020/03/03
415,3656226,3656214,"['e1', 'e2', 'o4', 'e5', '']",2020/03/03
416,3656227,3656215,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/03/03
417,3656228,3656215,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 's2', 'n3', 's3', 'n5', '']",2020/03/03
418,3656229,3656215,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 'e4', '']",2020/03/03
419,3656230,3656215,"['n1', 's3', 's4', 'n5', 's5', 'o5', '']",2020/03/03
420,3656231,3656215,"['n3', 'n4', 'n5', '']",2020/03/03
421,3656232,3656215,"['n1', 'n2', 'o3', '']",2020/03/03
422,3656233,3656215,"['n1', 'n4', '']",2020/03/03
423,3656234,3656215,"['n1', 'n2', 'n3', '']",2020/03/03
424,3656235,3656215,"['e1', 'e2', 'e3', 'e4', 'e5', 's2', 's3', '']",2020/03/03
425,3656236,3656215,"['n4', '']",2020/03/03
426,3656237,3656216,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 'e3', '']",2020/03/03
427,3656238,3656216,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', '']",2020/03/03
428,3656239,3656216,"['e1', 'e2', 'e3', 'e4', 'e5', 'o2', 's3', 'o3', 'o5', '']",2020/03/03
429,3656240,3656216,"['o2', 's3', 'o3', 'o4', 's5', 'o5', '']",2020/03/03
430,3656241,3656216,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's2', 's4', '']",2020/03/03
431,3656242,3656216,"['n3', 'o3', 'n5', '']",2020/03/03
432,3656243,3656216,"['n3', '']",2020/03/03
433,3656244,3656216,"['n2', 'o2', 'n3', 'n4', 'o4', 'n5', '']",2020/03/03
434,3656245,3656216,"['n1', '']",2020/03/03
435,3656246,3656216,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', '']",2020/03/03
436,3656247,3656216,"['s1', 's3', '']",2020/03/03
437,3656248,3656216,"['n1', 'e1', 'o1', 's3', 'n4', 'n5', '']",2020/03/03
438,3656249,3656216,"['o1', '']",2020/03/03
439,3657725,3657722,"['s1', 's2', 's3', 's4', 's5', 'n1', 'n2', 'o2', 'n3', '']",2019/07/28
440,3657962,3657958,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'n3', 'e3', 'e4', 'n5', 's5', 'e5', '']",2020/03/13
441,3657963,3657958,"['e4', 'o5', '']",2020/03/13
442,3657964,3657958,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's2', 's3', 'n4', 's4', 'n5', 's5', '']",2020/03/13
443,3657965,3657958,"['s4', 'n5', 'o5', '']",2020/03/13
444,3657966,3657958,"['n5', 's5', '']",2020/03/13
445,3657968,3657958,"['o4', '']",2020/03/13
446,3657969,3657958,"['s1', 's2', 's3', 's4', 's5', '']",2020/03/13
447,3657970,3657959,"['s1', 's2', 's3', 's4', 's5', 'o1', 'e3', 'o3', 'n4', 'e4', 'n5', 'e5', 'o5', '']",2020/03/13
448,3657971,3657959,"['e1', 'o2', 'e3', 'e5', '']",2020/03/13
449,3657972,3657959,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', '']",2020/03/13
450,3657973,3657959,"['o1', 'o2', 'o3', 'n4', 's5', '']",2020/03/13
451,3657974,3657959,"['n1', '']",2020/03/13
452,3657975,3657959,"['n1', 'o1', '']",2020/03/13
453,3657976,3657959,"['n1', 'n4', 'n5', '']",2020/03/13
454,3657977,3657959,"['o2', 'n3', 'o3', 'n5', 'o5', '']",2020/03/13
455,3657978,3657959,"['n5', '']",2020/03/13
456,3657979,3657960,"['n1', 'e3', 'e4', 'n5', 's5', 'e5', '']",2020/03/13
457,3657980,3657960,"['e3', 'e4', 'e5', '']",2020/03/13
458,3657981,3657960,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o3', 'e4', 'o4', 'e5', 'o5', '']",2020/03/13
459,3657982,3657960,"['o1', 'n2', 's2', 'o2', 'o4', 'n5', 'e5', 'o5', '']",2020/03/13
460,3657983,3657960,"['n3', 'n4', 'o5', '']",2020/03/13
461,3657984,3657960,"['n3', '']",2020/03/13
462,3657985,3657960,"['n3', '']",2020/03/13
463,3657986,3657960,"['n4', '']",2020/03/13
464,3657987,3657960,"['o1', 's2', 'n3', 's3', '']",2020/03/13
465,3657988,3657960,"['o1', 'n2', 'n3', 'n4', 'n5', 'o5', '']",2020/03/13
466,3657989,3657960,"['n2', 'n5', '']",2020/03/13
467,3663574,3663571,"['s2', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', '']",2020/03/29
468,3663575,3663571,"['o1', 'o3', 'o5', '']",2020/03/29
469,3663576,3663571,"['n2', 's2', '']",2020/03/29
470,3663577,3663571,"['s1', 'n3', '']",2020/03/29
471,3663578,3663571,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'n3', 'n4', '']",2020/03/29
472,3663579,3663571,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', 's4', '']",2020/03/29
473,3663580,3663571,"['n1', 'o1', 'n2', 'n3', '']",2020/03/29
474,3663581,3663571,"['n1', 'e1', 'o1', 's3', 'e3', 'o5', '']",2020/03/29
475,3663582,3663571,"['o2', 's3', 'o3', 's4', 's5', '']",2020/03/29
476,3663583,3663571,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's2', 's3', 's4', 's5', '']",2020/03/29
477,3663584,3663572,"['n2', 's4', '']",2020/03/29
478,3663585,3663572,"['s1', 'e1', 'o1', 'e2', 'e4', 'e5', '']",2020/03/29
479,3663586,3663572,"['n1', 's1', 'e1', 'o1', 'o2', 'n3', 'o3', 'n4', 'e4', 'o4', 'o5', '']",2020/03/29
480,3663587,3663572,"['n1', 'n5', '']",2020/03/29
481,3663588,3663572,"['s1', '']",2020/03/29
482,3663589,3663572,"['s1', '']",2020/03/29
483,3663590,3663572,"['e4', 'o4', 'n5', 'e5', 'o5', '']",2020/03/29
484,3663591,3663572,"['n2', 'e2', 's3', 'o4', 'n5', 'e5', '']",2020/03/29
485,3663592,3663572,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o3', 'o4', '']",2020/03/29
486,3663597,3663573,"['s1', 'e1', 'o1', 's2', 'e2', 'o2', 's3', 'e3', 'o4', 'n5', 's5', 'e5', '']",2020/03/30
487,3663598,3663573,"['n3', 's3', 'e3', 'e4', '']",2020/03/30
488,3663599,3663573,"['n1', 'n2', 'n4', 's4', '']",2020/03/30
489,3663600,3663573,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', '']",2020/03/30
490,3663601,3663573,"['n2', '']",2020/03/30
491,3663602,3663573,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 's2', 'o2', 's3', 's4', 's5', 'o5', '']",2020/03/30
492,3663603,3663573,"['n1', 'e1', 'n2', 's2', 'e2', 'n3', 's3', 'e3', 'n4', 's4', 'e4', 'o4', 's5', '']",2020/03/30
493,3663604,3663573,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/03/30
494,3663605,3663573,"['o3', 's5', '']",2020/03/30
495,3663606,3663573,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's1', 'o1', 'o2', 's4', '']",2020/03/30
496,3663608,3663573,"['o3', 'o5', '']",2020/03/30
497,3663609,3663573,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/03/30
498,3683858,3683843,"['o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e3', 'e4', 'e5', '']",2020/01/20
499,3683859,3683843,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's2', 'e2', 'n3', 's3', 'n4', 'e5', '']",2020/01/20
500,3683860,3683843,"['o1', 'o2', 'o3', '']",2020/01/20
501,3683861,3683843,"['s1', 'e2', 's3', 'e3', 's4', '']",2020/01/20
502,3683881,3683866,"['o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e3', 'e4', 'e5', '']",2020/01/20
503,3683882,3683866,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 's2', 'e2', 'n3', 's3', 'n4', 'e5', '']",2020/01/20
504,3683883,3683866,"['o1', 'o2', 'o3', '']",2020/01/20
505,3683884,3683866,"['s1', 'e2', 's3', 'e3', 's4', '']",2020/01/20
506,3683885,3683865,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's1', 'o1', 's2', 'o2', 's3', 'o4', 'o5', '']",2020/01/20
507,3683886,3683865,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n4', '']",2020/01/20
508,3683887,3683865,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's1', 'o1', 'o4', 'o5', '']",2020/01/20
509,3683888,3683865,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', '']",2020/01/20
510,3683889,3683864,"['n1', 'e1', 'e3', 'o3', 'e5', 'o5', '']",2020/01/20
511,3683890,3683864,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's4', '']",2020/01/20
512,3683891,3683864,"['e4', '']",2020/01/20
513,3683892,3683864,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/01/20
